# Comments,Timestamp,comments_comp,comments_neg,comments_neu,comments_pos,score,submission_compound,submission_neg,submission_neu,submission_pos,title_compound,title_neg,title_neu,title_pos
1,6/20/2016 18:41,-0.8934,0.438,0.562,0,0,0,0,1,0,0.4754,0,0.781,0.219
0,6/19/2016 11:07,0,0,0,0,2,0.4019,0,0.968,0.032,0,0,1,0
6,6/17/2016 13:51,0.4045,0,0.7715,0.2285,1,0,0,1,0,0,0,1,0
2,6/16/2016 15:45,-0.19735,0.125,0.875,0,4,0.8519,0,0.795,0.205,0,0,1,0
13,6/14/2016 18:16,0.332769231,0.015846154,0.776538462,0.207615385,7,0.9369,0.048,0.747,0.205,0,0,1,0
4,6/13/2016 20:59,0.44095,0,0.71475,0.28525,4,0.4939,0.058,0.844,0.098,0,0,1,0
2,6/4/2016 15:05,0.6011,0,0.1265,0.8735,2,0.9843,0,0.802,0.198,0.4019,0,0.69,0.31
1,6/1/2016 13:10,0.3612,0,0.545,0.455,5,0.6696,0.022,0.906,0.072,0.4019,0,0.649,0.351
0,6/1/2016 11:43,0,0,0,0,1,0,0,1,0,0,0,1,0
4,5/27/2016 19:07,0.353375,0,0.7455,0.2545,5,0.6476,0,0.711,0.289,0.4588,0,0.667,0.333
0,5/27/2016 14:14,0,0,0,0,1,0,0,1,0,0,0,1,0
10,5/27/2016 8:33,0.406736364,0.003818182,0.826909091,0.169272727,12,0.9565,0,0.825,0.175,0.6369,0,0.417,0.583
10,5/19/2016 15:46,0.329622222,0.011111111,0.892222222,0.096666667,4,0,0,1,0,0.6369,0,0.625,0.375
2,5/17/2016 11:40,0.40055,0,0.8515,0.1485,2,0.9837,0,0.741,0.259,0.6908,0,0.612,0.388
18,5/16/2016 16:58,0.352394118,0.026294118,0.854235294,0.119470588,7,0.906,0.022,0.851,0.127,0,0,1,0
8,5/16/2016 11:29,0.33675,0,0.8285,0.1715,2,0.9256,0,0.869,0.131,0,0,1,0
10,5/16/2016 7:28,0.400636364,0.031272727,0.836454545,0.132181818,2,0.7351,0,0.869,0.131,0,0,1,0
0,5/16/2016 4:45,0,0,0,0,3,0.0772,0,0.933,0.067,0.6486,0,0.71,0.29
14,5/13/2016 10:44,0.461057143,0.022142857,0.821071429,0.156785714,2,-0.4497,0.128,0.778,0.094,0,0,1,0
15,5/9/2016 15:58,0.595573333,0.059266667,0.806266667,0.134533333,3,0.85,0.047,0.833,0.12,0.7906,0,0.467,0.533
0,5/3/2016 7:56,0,0,0,0,3,0.7096,0,0.937,0.063,0.3818,0,0.755,0.245
0,5/2/2016 11:08,0,0,0,0,3,0.9954,0.029,0.831,0.139,0.34,0,0.862,0.138
0,4/30/2016 19:04,0,0,0,0,1,0,0,1,0,0,0,1,0
9,4/29/2016 14:59,0.443588889,0.021333333,0.835111111,0.143333333,3,0.8693,0.033,0.851,0.116,0.69,0,0.637,0.363
4,4/26/2016 8:11,0.40635,0.0115,0.86825,0.1205,3,0.7359,0.055,0.854,0.091,0.4019,0,0.69,0.31
9,4/22/2016 7:47,0.679933333,0.037666667,0.783777778,0.178555556,2,0.6848,0.052,0.852,0.096,0,0,1,0
1,4/21/2016 23:33,0.4215,0,0.798,0.202,1,0.9633,0,0.794,0.206,0.25,0,0.714,0.286
3,4/21/2016 20:28,0,0,1,0,3,0.3657,0,0.904,0.096,0,0,1,0
5,4/20/2016 23:44,0.2204,0.0308,0.72,0.2494,3,0.6709,0.105,0.684,0.211,0.296,0,0.775,0.225
5,4/20/2016 21:31,0.00498,0.0722,0.8612,0.0666,8,0.7808,0.051,0.844,0.105,0.2481,0,0.778,0.222
0,4/15/2016 7:41,0,0,0,0,1,0,0,1,0,0.34,0,0.676,0.324
0,4/15/2016 0:01,0,0,0,0,1,0,0,1,0,0,0,1,0
2,4/14/2016 15:26,0.7141,0.028,0.7855,0.187,5,0.5859,0,0.873,0.127,0,0,1,0
7,4/13/2016 14:07,0.062914286,0,0.857142857,0.142857143,5,0.5273,0,0.928,0.072,0.3612,0,0.737,0.263
6,4/12/2016 14:47,0.563116667,0.015166667,0.8685,0.116,2,0.8738,0,0.862,0.138,0,0,1,0
0,4/12/2016 7:01,0,0,0,0,3,0,0,1,0,0,0,1,0
13,4/11/2016 0:19,0.305723077,0.026923077,0.812153846,0.160846154,2,0.6024,0.045,0.835,0.121,0.6369,0,0.656,0.344
4,4/9/2016 14:47,0.0193,0,0.6985,0.0515,4,0.5106,0,0.883,0.117,0,0,1,0
2,4/8/2016 2:23,0.1909,0.012,0.961,0.0265,2,-0.8316,0.111,0.835,0.055,-0.5106,0.452,0.548,0
1,4/7/2016 22:03,0.3384,0,0.932,0.068,2,0,0,1,0,0,0,1,0
0,4/7/2016 17:44,0,0,0,0,1,0.9439,0.019,0.816,0.165,0,0,1,0
5,4/6/2016 3:56,0.42582,0.006,0.8808,0.1132,5,0.5574,0,0.925,0.075,0,0,1,0
0,3/31/2016 23:45,0,0,0,0,1,0,0,1,0,0,0,1,0
6,3/31/2016 20:08,0.4769,0.004666667,0.8835,0.111833333,3,0.8309,0,0.907,0.093,0,0,1,0
2,3/31/2016 7:19,0,0,1,0,0,0.4373,0.034,0.872,0.095,0.7906,0,0.759,0.241
0,3/27/2016 14:55,0,0,0,0,4,0.4389,0.032,0.899,0.069,0.4019,0,0.597,0.403
11,3/22/2016 17:51,0.283658333,0.047416667,0.789666667,0.162666667,6,0.8779,0.023,0.872,0.105,0.2732,0,0.741,0.259
11,3/21/2016 15:37,0.120118182,0.062272727,0.869727273,0.068,3,-0.1894,0.073,0.881,0.046,-0.128,0.231,0.769,0
3,3/19/2016 13:23,0.11335,0.0595,0.864,0.0765,5,-0.5996,0.066,0.896,0.038,-0.3182,0.119,0.881,0
8,3/8/2016 15:45,0.675025,0.01725,0.616125,0.3665,1,0.9568,0,0.816,0.184,0.4019,0,0.748,0.252
2,3/8/2016 11:33,0.4525,0.018,0.9055,0.0765,1,0.9311,0,0.821,0.179,0.5859,0,0.743,0.257
4,3/3/2016 23:12,0.5802,0.02225,0.82175,0.156,3,0.9837,0,0.807,0.193,0.4404,0,0.805,0.195
15,2/27/2016 11:49,0.47526,0.0296,0.785866667,0.1846,4,0.9722,0.027,0.806,0.167,0,0,1,0
6,2/24/2016 12:54,0.295983333,0,0.561666667,0.271666667,8,0.8588,0,0.851,0.149,0.2716,0,0.861,0.139
1,2/23/2016 22:28,0.5267,0,0.937,0.063,1,0.6369,0,0.896,0.104,0.4019,0,0.769,0.231
5,2/22/2016 2:49,0.35876,0,0.9304,0.0696,5,0.9331,0,0.79,0.21,0,0,1,0
0,2/21/2016 2:28,0,0,0,0,3,0.8634,0.026,0.857,0.117,0,0,1,0
0,2/12/2016 23:45,0,0,0,0,3,0.4939,0,0.877,0.123,0.2263,0.207,0.519,0.274
6,2/9/2016 23:33,0.79085,0.009166667,0.492333333,0.4985,2,0.8689,0.057,0.605,0.338,0.9029,0,0.519,0.481
0,2/9/2016 23:23,0,0,0,0,1,0,0,1,0,0.7964,0,0.628,0.372
1,2/8/2016 17:22,0.9097,0,0.49,0.51,7,0.7269,0,0.663,0.337,0,0,1,0
8,2/8/2016 14:16,0.4848875,0.058125,0.790875,0.151125,2,0.9897,0,0.797,0.203,0.6696,0,0.527,0.473
9,2/7/2016 19:49,0.436066667,0.012666667,0.889777778,0.097555556,2,0.9643,0,0.827,0.173,0.4019,0,0.769,0.231
0,2/7/2016 19:47,0,0,0,0,3,0.9938,0.026,0.836,0.138,0,0,1,0
16,2/3/2016 6:06,0.467646667,0.0248,0.824266667,0.150733333,5,0.9688,0.02,0.843,0.137,0.4019,0,0.597,0.403
1,1/29/2016 15:35,-0.4497,0.059,0.941,0,3,0,0,1,0,0,0,1,0
8,1/29/2016 14:19,0.570011111,0.017555556,0.808222222,0.174111111,4,0.9136,0,0.78,0.22,0.0772,0,0.843,0.157
1,1/27/2016 23:28,0.4201,0,0.93,0.07,1,0.2732,0,0.826,0.174,0,0,1,0
3,1/22/2016 10:19,0.438466667,0.004,0.954666667,0.041333333,3,0.8537,0.02,0.892,0.087,0,0,1,0
1,1/22/2016 8:59,0.1531,0.028,0.914,0.058,1,0.9647,0.027,0.791,0.182,0.4019,0,0.769,0.231
17,1/17/2016 14:09,0.187763158,0.042894737,0.898631579,0.058473684,2,0.8431,0.098,0.65,0.252,0,0,1,0
3,1/15/2016 23:32,0.8195,0.009333333,0.861666667,0.129,1,0.9875,0,0.754,0.246,0,0,1,0
0,1/15/2016 14:26,0,0,0,0,1,0.961,0,0.844,0.156,0,0,1,0
1,1/13/2016 21:44,0.5124,0.076,0.7585,0.165,1,0.1997,0,0.955,0.045,0,0,1,0
0,1/9/2016 8:13,0,0,0,0,0,0.8807,0.046,0.797,0.156,0.6124,0,0.643,0.357
4,1/6/2016 22:39,0.751725,0.0285,0.784,0.1875,3,0,0,1,0,0.4019,0,0.597,0.403
5,1/6/2016 21:24,0.3375,0.0342,0.8472,0.1184,2,0.9056,0.016,0.903,0.081,0,0,1,0
5,1/3/2016 20:06,0.2268,0.0368,0.8976,0.0658,5,0.4696,0,0.954,0.046,0,0,1,0
0,1/2/2016 14:22,0,0,0,0,6,0.957,0.024,0.89,0.086,0,0,1,0
14,1/2/2016 9:23,-0.054507143,0.098357143,0.82,0.081714286,3,-0.4766,0.095,0.808,0.097,0,0,1,0
6,12/31/2015 17:15,0.5989,0.009,0.879166667,0.111833333,1,0.9539,0.008,0.885,0.107,0,0,1,0
0,12/17/2015 6:23,0,0,0,0,0,0.765,0,0.863,0.137,0,0,1,0
0,12/14/2015 11:51,0,0,0,0,1,0,0,1,0,0,0,1,0
4,12/12/2015 8:05,0.414425,0.00725,0.929,0.06375,3,0.8234,0.071,0.742,0.187,0,0,1,0
10,12/8/2015 20:51,0.54831,0.0255,0.7371,0.2375,5,0.9276,0.031,0.885,0.085,0,0,1,0
0,12/7/2015 11:26,0,0,0,0,1,0,0,1,0,0,0,1,0
0,12/6/2015 1:23,0,0,0,0,1,0,0,1,0,0.7579,0,0.835,0.165
0,12/4/2015 19:23,0,0,0,0,1,0,0,1,0,0.7579,0,0.839,0.161
3,12/3/2015 2:52,0.315233333,0.011333333,0.725666667,0.263,3,0.6597,0,0.888,0.112,0,0,1,0
0,12/2/2015 16:01,0,0,0,0,1,0,0,1,0,0.4767,0,0.9,0.1
0,12/2/2015 1:05,0,0,0,0,0,-0.1779,0.02,0.98,0,0,0,1,0
2,12/1/2015 20:55,0.33435,0.0175,0.932,0.05,2,0.975,0,0.797,0.203,0,0,1,0
9,11/28/2015 1:12,0.540366667,0.030222222,0.835777778,0.134,2,0.9139,0.048,0.853,0.099,0.4019,0,0.722,0.278
5,11/19/2015 17:15,0.39066,0.0866,0.7878,0.1254,1,0.6959,0,0.843,0.157,0,0,1,0
0,11/17/2015 8:43,0,0,0,0,1,0.9022,0,0.862,0.138,0,0,1,0
7,11/8/2015 16:38,0.669728571,0.008428571,0.855857143,0.135571429,2,0.9485,0.022,0.884,0.094,0,0,1,0
9,11/6/2015 18:10,0.129388889,0.050222222,0.874666667,0.075111111,2,-0.5972,0.056,0.934,0.011,0.4019,0,0.69,0.31
105,11/6/2015 18:08,0.163210811,0.048018018,0.84745045,0.104513514,11,0,0,1,0,0.4019,0,0.769,0.231
10,10/27/2015 19:15,0.3735,0.0566,0.7837,0.1597,2,0.4854,0,0.923,0.077,0,0,1,0
4,10/26/2015 16:50,0.397875,0.0145,0.90275,0.08275,2,0.8206,0.02,0.833,0.146,0,0,1,0
6,10/20/2015 3:35,0.644783333,0.021666667,0.8105,0.1675,3,0.5171,0,0.934,0.066,0,0,1,0
2,10/16/2015 18:27,0,0,1,0,2,0.9555,0,0.672,0.328,0,0,1,0
4,10/15/2015 6:07,0.556375,0.01025,0.846,0.14375,1,0.34,0,0.939,0.061,0.3818,0,0.698,0.302
0,10/5/2015 23:27,0,0,0,0,1,0,0,1,0,0.4926,0,0.775,0.225
0,10/1/2015 15:57,0,0,0,0,2,0,0,1,0,0,0,1,0
0,9/27/2015 22:11,0,0,0,0,0,0,0,1,0,0,0,1,0
9,9/22/2015 17:27,0.683733333,0.023444444,0.885888889,0.090666667,5,0.9048,0.017,0.917,0.065,0.0258,0.202,0.588,0.21
3,9/19/2015 19:16,0.2961,0.015333333,0.929666667,0.055,5,0.3612,0.063,0.816,0.121,-0.211,0.347,0.44,0.213
4,9/14/2015 23:32,0.001025,0.06625,0.81325,0.12075,3,0.9851,0.015,0.775,0.21,0.3182,0,0.723,0.277
3,9/12/2015 5:20,-0.1649,0.141666667,0.833333333,0.025,3,0.6902,0.079,0.794,0.127,0,0,1,0
0,9/8/2015 20:48,0,0,0,0,3,0.765,0,0.858,0.142,0.4019,0,0.597,0.403
0,8/25/2015 9:03,0,0,0,0,1,0.8111,0.041,0.687,0.271,0.3818,0,0.794,0.206
0,8/21/2015 8:20,0,0,0,0,1,0.3182,0,0.919,0.081,0,0,1,0
3,8/14/2015 8:05,0.5028,0,0.821666667,0.178333333,3,0.9749,0,0.675,0.325,0,0,1,0
9,8/10/2015 14:36,0.40281,0.0216,0.8049,0.1735,3,-0.0875,0.105,0.794,0.101,0.4939,0,0.849,0.151
0,8/7/2015 2:37,0,0,0,0,1,0.7964,0,0.798,0.202,0.296,0,0.476,0.524
3,8/4/2015 2:13,0.25715,0.0205,0.711,0.2685,2,0.9108,0,0.832,0.168,0.4019,0,0.649,0.351
0,7/30/2015 18:44,0,0,0,0,1,0,0,1,0,0,0,1,0
0,7/30/2015 15:14,0,0,0,0,1,0,0,1,0,0,0,1,0
12,7/26/2015 17:16,0.200623077,0.018923077,0.914923077,0.066230769,2,0.9717,0.023,0.82,0.156,0.4588,0,0.625,0.375
4,7/25/2015 13:22,0.532966667,0.045,0.807,0.148,5,0.3182,0,0.874,0.126,0,0,1,0
2,7/23/2015 15:20,0.2899,0.013333333,0.949333333,0.037666667,2,0.784,0.041,0.788,0.171,0,0,1,0
5,7/15/2015 14:33,0.4628,0.0156,0.8256,0.1588,1,0.9001,0,0.841,0.159,0.4019,0,0.69,0.31
4,7/14/2015 19:00,-0.109425,0.031,0.9505,0.0185,3,-0.4135,0.136,0.72,0.144,0,0.179,0.641,0.179
4,7/9/2015 18:11,0.554725,0.008,0.76375,0.228,2,0.7708,0,0.851,0.149,0,0,1,0
0,7/7/2015 14:08,0,0,0,0,4,0.9873,0.011,0.83,0.16,0.1779,0,0.702,0.298
0,7/7/2015 7:09,0,0,0,0,1,0.4019,0,0.938,0.062,0,0,1,0
8,6/29/2015 4:10,0.4409875,0.0055,0.869,0.1255,2,0.791,0.03,0.886,0.084,0,0,1,0
1,6/28/2015 17:10,0.7915,0.058,0.803,0.139,2,0.9645,0,0.782,0.218,0,0,1,0
0,6/26/2015 11:17,0,0,0,0,1,0.1779,0,0.968,0.032,0.0258,0,0.82,0.18
4,6/24/2015 14:11,0.15555,0,0.81,0.19,0,0,0,1,0,0,0,1,0
0,6/17/2015 12:40,0,0,0,0,1,0.9781,0.009,0.857,0.134,0,0,1,0
0,6/17/2015 3:04,0,0,0,0,2,0.7269,0.032,0.832,0.136,0.3182,0,0.635,0.365
6,5/23/2015 5:48,0,0,1,0,1,0.8934,0,0.853,0.147,0,0,1,0
6,5/23/2015 1:14,0.325283333,0.006166667,0.836333333,0.1575,2,0.908,0,0.837,0.163,0,0,1,0
2,5/21/2015 4:59,0.4976,0.0215,0.847,0.1315,5,0.0772,0,0.947,0.053,0.5994,0,0.71,0.29
2,5/16/2015 3:46,0.6987,0,0.633,0.367,7,0.9847,0.01,0.787,0.203,0.8,0,0.645,0.355
5,5/3/2015 18:38,0.0167,0.0265,0.67825,0.04525,0,0.7212,0.037,0.842,0.121,0,0,1,0
5,4/15/2015 13:17,0.77226,0.019,0.777,0.204,4,0.948,0.052,0.75,0.198,0,0,1,0
2,4/15/2015 7:33,0.23075,0.0595,0.796,0.1445,1,0.7713,0,0.767,0.233,0.6249,0,0.661,0.339
5,4/13/2015 13:06,0.2808,0.0336,0.6792,0.2872,1,0.9614,0.029,0.734,0.238,0.4019,0,0.526,0.474
7,4/11/2015 23:37,0.221128571,0.02,0.87,0.109857143,7,0.9042,0,0.614,0.386,0.2023,0,0.625,0.375
2,4/11/2015 3:57,0.6451,0,0.4525,0.5475,3,0.6705,0.042,0.782,0.176,0,0,1,0
0,3/31/2015 23:52,0,0,0,0,2,0.9615,0,0.836,0.164,0,0,1,0
0,3/25/2015 12:20,0,0,0,0,5,0.8684,0,0.865,0.135,0,0,1,0
0,3/10/2015 13:04,0,0,0,0,1,0.9066,0.046,0.78,0.173,0.4019,0,0.649,0.351
4,3/3/2015 3:56,0.195825,0.04075,0.84675,0.1125,0,0,0,1,0,0,0,1,0
1,2/25/2015 18:56,0.6299,0.028,0.887,0.085,1,0.7882,0,0.919,0.081,0,0,1,0
0,2/24/2015 15:02,0,0,0,0,1,0.2023,0,0.942,0.058,0,0,1,0
7,2/22/2015 17:49,0.4375,0.018571429,0.835285714,0.146,1,0.334,0.014,0.945,0.042,0,0,1,0
0,2/17/2015 15:35,0,0,0,0,6,0.765,0,0.868,0.132,0,0,1,0
0,2/17/2015 12:41,0,0,0,0,0,0.4404,0,0.854,0.146,0,0,1,0
0,2/5/2015 20:39,0,0,0,0,2,0.5574,0,0.854,0.146,0,0,1,0
0,1/31/2015 1:20,0,0,0,0,0,0.6249,0,0.758,0.242,0.7845,0,0.559,0.441
0,1/29/2015 15:15,0,0,0,0,0,0.7269,0,0.762,0.238,0.3182,0,0.892,0.108
0,1/29/2015 2:36,0,0,0,0,2,0.8176,0,0.73,0.27,0.2263,0,0.828,0.172
2,1/29/2015 0:22,0.4486,0,0.79,0.21,0,0.9804,0.014,0.766,0.22,0.7345,0,0.708,0.292
4,1/14/2015 20:50,0.507375,0.01925,0.87825,0.1025,2,0.9725,0,0.826,0.174,0,0,1,0
2,1/13/2015 12:11,0.2725,0,0.949,0.051,1,0.8865,0.084,0.682,0.234,0,0,1,0
2,1/8/2015 14:02,0.71,0,0.525,0.475,3,0.5994,0,0.841,0.159,0.2263,0,0.725,0.275
2,12/12/2014 23:54,0.9359,0.06,0.6545,0.2855,2,0.9638,0.017,0.747,0.236,0.6369,0,0.625,0.375
8,11/8/2014 17:03,0.3915875,0.001,0.83175,0.167375,3,0.3137,0.051,0.876,0.073,0,0,1,0
1,10/13/2014 15:18,0.3291,0,0.942,0.058,2,0.7177,0,0.838,0.162,0,0,1,0
0,10/5/2014 5:56,0,0,0,0,0,0.8523,0.024,0.86,0.116,0.5362,0,0.822,0.178
0,9/22/2014 17:31,0,0,0,0,2,0.9134,0.021,0.858,0.121,0,0,1,0
1,8/31/2014 18:20,0,0,1,0,0,0.3612,0,0.857,0.143,0,0,1,0
7,8/19/2014 12:59,0.494285714,0.039142857,0.814571429,0.146142857,3,0.6124,0,0.878,0.122,0,0,1,0
5,8/6/2014 19:04,0.36666,0.003,0.8604,0.1366,2,0.4588,0,0.917,0.083,0,0,1,0
0,7/9/2014 9:55,0,0,0,0,0,0.8885,0,0.753,0.247,0,0,1,0
0,1/30/2014 16:53,0,0,0,0,1,0.8439,0.044,0.852,0.104,0.68,0,0.663,0.337
