# Comments,Timestamp,comments_comp,comments_neg,comments_neu,comments_pos,score,submission_compound,submission_neg,submission_neu,submission_pos,title_compound,title_neg,title_neu,title_pos
0,7/18/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
0,7/18/2018,0,0,0,0,1,0,0,1,0,0.5106,0,0.68,0.32
1,7/18/2018,0.4588,0,0.625,0.375,1,0.7003,0,0.933,0.067,0,0,1,0
0,7/18/2018,0,0,0,0,1,0.6652,0,0.878,0.122,0,0,1,0
4,7/18/2018,0.100475,0,0.6725,0.0775,1,0.168,0,0.927,0.073,-0.0516,0.286,0.714,0
0,7/18/2018,0,0,0,0,1,0.8402,0,0.887,0.113,0,0,1,0
0,7/18/2018,0,0,0,0,1,0.9555,0,0.81,0.19,0.8695,0,0.405,0.595
6,7/17/2018,0.614866667,0.026666667,0.706,0.267333333,1,0.9453,0.051,0.793,0.156,0.7574,0,0.48,0.52
4,7/17/2018,0,0,1,0,1,0.0804,0.101,0.795,0.105,-0.3164,0.314,0.686,0
0,7/17/2018,0,0,0,0,1,0,0,0,0,0.3802,0,0.927,0.073
0,7/17/2018,0,0,0,0,1,0,0,0,0,0.3818,0,0.729,0.271
0,7/17/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
3,7/17/2018,0.024766667,0.174666667,0.752,0.073333333,1,-0.4515,0.106,0.894,0,0,0,1,0
0,7/17/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
0,7/17/2018,0,0,0,0,1,0.3291,0.032,0.91,0.059,0,0,1,0
2,7/17/2018,0,0,1,0,1,0.6808,0,0.663,0.337,0.6808,0,0.663,0.337
0,7/16/2018,0,0,0,0,1,0.6249,0,0.83,0.17,0,0,1,0
1,7/16/2018,0.5423,0.157,0.458,0.386,1,0.7713,0,0.883,0.117,0,0,1,0
0,7/16/2018,0,0,0,0,1,0,0,0,0,0.5267,0,0.784,0.216
5,7/16/2018,0.266575,0.0435,0.793,0.1635,1,0.9868,0.049,0.766,0.185,-0.3612,0.217,0.783,0
0,7/16/2018,0,0,0,0,1,0,0,1,0,0,0,1,0
37,7/16/2018,-0.044767647,0.152176471,0.714882353,0.132882353,1,0,0,0,0,0,0,1,0
6,7/15/2018,0.1977,0.024,0.9038,0.0722,1,-0.4526,0.06,0.895,0.045,0,0,1,0
25,7/15/2018,-0.2983625,0.153166667,0.721875,0.041583333,1,0.7184,0.032,0.894,0.074,-0.5719,0.179,0.821,0
1,7/15/2018,0.4753,0,0.795,0.205,1,0,0,0,0,0.7339,0,0.66,0.34
5,7/15/2018,0.288825,0,0.94675,0.05325,1,0.9551,0.049,0.801,0.15,0,0,1,0
13,7/15/2018,0.128911111,0.044,0.703777778,0.141111111,1,0,0,0,0,0.296,0,0.645,0.355
0,7/14/2018,0,0,0,0,1,0,0,1,0,-0.2023,0.185,0.674,0.14
0,7/14/2018,0,0,0,0,1,0,0,0,0,0.6124,0,0.643,0.357
10,7/14/2018,0.27669,0.0221,0.6788,0.1991,1,-0.5077,0.054,0.946,0,0,0,1,0
2,7/14/2018,0,0,1,0,1,0,0,1,0,-0.296,0.18,0.82,0
5,7/14/2018,0.339125,0.0345,0.87175,0.0935,1,0.9803,0.044,0.781,0.175,0,0,1,0
0,7/14/2018,0,0,0,0,1,0,0,0,0,-0.3612,0.263,0.737,0
22,7/14/2018,0.26359375,0.049,0.807,0.1439375,1,0.9653,0.046,0.801,0.154,0,0,1,0
62,7/14/2018,0.233901852,0.046666667,0.807611111,0.145740741,1,0.8721,0.049,0.841,0.11,-0.1779,0.298,0.702,0
0,7/13/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
1,7/13/2018,0,0,1,0,1,-0.6057,0.086,0.829,0.086,0,0,1,0
5,7/13/2018,0.2919,0,0.8256,0.1744,1,0,0,0,0,0,0,1,0
1,7/13/2018,0,0,0,0,1,0.4329,0,0.965,0.035,0,0,1,0
0,7/13/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
5,7/13/2018,0.16836,0,0.9358,0.0642,1,0,0,0,0,0,0,1,0
0,7/13/2018,0,0,0,0,1,0.9636,0.028,0.849,0.122,0.296,0,0.855,0.145
6,7/13/2018,-0.03648,0.0898,0.8526,0.0574,1,-0.5106,0.059,0.918,0.023,0.3089,0,0.756,0.244
4,7/13/2018,0.2763,0,0.618333333,0.381666667,1,0,0,0,0,0,0,1,0
0,7/12/2018,0,0,0,0,1,0.4404,0.054,0.824,0.122,0,0,1,0
0,7/12/2018,0,0,0,0,1,0,0,0,0,-0.4019,0.213,0.787,0
0,7/12/2018,0,0,0,0,1,0,0,0,0,0.6249,0,0.494,0.506
0,7/12/2018,0,0,0,0,1,0,0,1,0,0.2732,0,0.792,0.208
1,7/12/2018,0,0,0,0,1,0.168,0,0.858,0.142,0,0,1,0
0,7/12/2018,0,0,0,0,1,0.6652,0,0.729,0.271,0.4215,0,0.263,0.737
0,7/12/2018,0,0,0,0,1,0,0,1,0,-0.5719,0.236,0.764,0
1,7/12/2018,0,0,1,0,1,0,0,0,0,0.6249,0,0.687,0.313
4,7/11/2018,0.50035,0.014,0.82325,0.1625,1,0.8295,0,0.875,0.125,0.3818,0,0.536,0.464
10,7/11/2018,0.1306,0.025142857,0.914714286,0.060142857,1,0,0,0,0,0,0,1,0
1,7/11/2018,0,0,1,0,1,0,0,0,0,0,0,1,0
0,7/11/2018,0,0,0,0,1,0,0,1,0,0,0,1,0
0,7/11/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
0,7/11/2018,0,0,0,0,1,0.8343,0,0.907,0.093,0,0,1,0
2,7/10/2018,0.43785,0,0.8405,0.1595,1,0.9437,0.009,0.872,0.119,0.3818,0,0.776,0.224
0,7/10/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
17,7/10/2018,0.08903125,0.0539375,0.7479375,0.1980625,1,0,0,1,0,0,0,1,0
0,7/10/2018,0,0,0,0,1,0.7404,0.031,0.821,0.148,0,0,1,0
9,7/10/2018,0.186888889,0.051666667,0.857888889,0.090444444,1,0.8176,0.015,0.911,0.075,0,0,1,0
9,7/10/2018,0.143388889,0.037888889,0.922444444,0.039666667,1,0.9587,0,0.634,0.366,0.3182,0,0.85,0.15
57,7/10/2018,0.325094118,0.029862745,0.745117647,0.225,1,0,0,0,0,0.7644,0,0.803,0.197
0,7/10/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
4,7/10/2018,0.06835,0.04175,0.891,0.06725,1,-0.6155,0.139,0.861,0,-0.1027,0.113,0.887,0
6,7/9/2018,0.11194,0.0252,0.8924,0.0824,1,0,0,0,0,0,0,1,0
0,7/9/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
0,7/9/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
27,7/9/2018,-0.007858333,0.104708333,0.775708333,0.1195,1,0.5994,0,0.776,0.224,0.6124,0,0.583,0.417
1,7/9/2018,0,0,1,0,1,0,0,0,0,0.1531,0.17,0.631,0.199
21,7/9/2018,0.243277778,0.079666667,0.704055556,0.216222222,1,0.8442,0,0.882,0.118,0,0,1,0
0,7/9/2018,0,0,0,0,1,0,0,0,0,-0.2003,0.064,0.936,0
8,7/9/2018,0.307475,0.020125,0.865375,0.114625,1,0.875,0,0.838,0.162,0.5106,0,0.82,0.18
4,7/8/2018,0.343175,0.06175,0.78725,0.15075,1,0.3612,0,0.872,0.128,0,0,1,0
3,7/8/2018,0.283966667,0,0.809666667,0.190333333,1,0,0,0,0,0.5983,0,0.766,0.234
10,7/8/2018,0.559442857,0.038714286,0.794142857,0.167428571,1,0.1999,0.053,0.856,0.091,0,0,1,0
3,7/7/2018,0,0,1,0,1,0,0,0,0,0.636,0,0.78,0.22
12,7/7/2018,0.116836364,0.115454545,0.791818182,0.092818182,1,0.5106,0,0.913,0.087,0,0,1,0
5,7/7/2018,0.4266,0.0884,0.6598,0.2518,1,-0.147,0.104,0.811,0.085,0,0,1,0
1,7/7/2018,0,0,0,0,1,0.9134,0,0.554,0.446,0.6369,0,0.656,0.344
1,7/7/2018,0.891,0,0.728,0.272,1,0,0,0,0,-0.296,0.216,0.784,0
2,7/7/2018,0.8098,0,0.6695,0.3305,1,0.8578,0.052,0.83,0.118,0,0,1,0
0,7/7/2018,0,0,0,0,1,0,0,0,0,0.8126,0,0.567,0.433
8,7/7/2018,-0.0028,0.044666667,0.845833333,0.1095,1,0.9134,0,0.884,0.116,0,0,1,0
0,7/7/2018,0,0,0,0,1,0,0,0,0,0.7906,0.092,0.578,0.33
9,7/7/2018,0.535488889,0.012777778,0.797555556,0.189666667,1,0.1901,0,0.945,0.055,0.4019,0,0.856,0.144
10,7/6/2018,0.150788889,0.020666667,0.871,0.108222222,1,0.9136,0,0.89,0.11,0,0,1,0
0,7/6/2018,0,0,0,0,1,0,0,0,0,0.1779,0,0.825,0.175
0,7/6/2018,0,0,0,0,1,0.8903,0,0.824,0.176,0.5267,0,0.779,0.221
1,7/6/2018,0,0,1,0,1,0.824,0,0.889,0.111,0,0,1,0
14,7/6/2018,0.123416667,0.066083333,0.85725,0.07675,1,0.2023,0,0.942,0.058,-0.3252,0.189,0.811,0
8,7/5/2018,-0.0849,0.097857143,0.806142857,0.096,1,0.5466,0.099,0.8,0.101,0.126,0.143,0.686,0.171
0,7/5/2018,0,0,0,0,1,0.5466,0.099,0.799,0.102,0.126,0.143,0.686,0.171
2,7/5/2018,-0.5106,0.258,0.629,0.113,1,0,0,0,0,0.6808,0,0.616,0.384
5,7/5/2018,0.217175,0,0.9335,0.0665,1,0.6908,0,0.612,0.388,-0.0516,0.545,0.455,0
60,7/5/2018,0.175425424,0.036,0.737661017,0.175559322,1,0.7345,0,0.721,0.279,0.2263,0,0.84,0.16
6,7/5/2018,0.29942,0.0656,0.7906,0.1438,1,0.4871,0,0.804,0.196,0,0,1,0
0,7/5/2018,0,0,0,0,1,0,0,0,0,0.128,0.184,0.583,0.233
0,7/5/2018,0,0,0,0,1,0.9997,0.014,0.838,0.148,0.7845,0,0.533,0.467
0,7/5/2018,0,0,0,0,1,0.9842,0.024,0.828,0.149,0.7656,0,0.824,0.176
10,7/4/2018,0.018988889,0.078333333,0.821888889,0.099777778,1,0.9431,0.056,0.685,0.259,0.5106,0,0.602,0.398
0,7/4/2018,0,0,0,0,1,0,0,0,0,-0.6486,0.253,0.641,0.106
0,7/4/2018,0,0,0,0,1,-0.1779,0.1,0.769,0.131,0,0,1,0
0,7/3/2018,0,0,0,0,1,0.9346,0.012,0.882,0.106,0,0,1,0
0,7/3/2018,0,0,0,0,1,0.9346,0.012,0.884,0.104,0,0,1,0
11,7/3/2018,0.054163636,0.032454545,0.825636364,0.051,1,-0.3612,0.217,0.783,0,0,0,1,0
13,7/2/2018,0.283715385,0.029307692,0.830615385,0.140153846,1,0.5067,0.107,0.765,0.128,0,0,1,0
0,7/2/2018,0,0,0,0,1,0,0,1,0,0,0,1,0
18,7/2/2018,0.4989375,0.027875,0.5339375,0.3756875,1,0,0,0,0,0,0,1,0
0,7/2/2018,0,0,0,0,1,0.9913,0.007,0.752,0.241,0.6124,0,0.5,0.5
2,7/2/2018,-0.1901,0.0955,0.9045,0,1,0,0,0,0,-0.4215,0.152,0.784,0.064
6,7/2/2018,0.102266667,0.233333333,0.588,0.179,1,0.875,0,0.788,0.212,0,0,1,0
10,7/2/2018,0.16183,0.0493,0.8801,0.0706,1,0.7334,0.05,0.817,0.133,0,0,1,0
5,7/2/2018,-0.1108,0.058,0.89,0.052,1,0.5754,0.095,0.748,0.156,0,0,1,0
0,7/1/2018,0,0,0,0,1,0,0,1,0,0,0,1,0
15,7/1/2018,0.627566667,0.065083333,0.63,0.305,1,0.4404,0,0.9,0.1,0,0,1,0
5,6/30/2018,0.14012,0.0456,0.82,0.1346,1,-0.7574,0.192,0.656,0.152,-0.4019,0.278,0.722,0
16,6/30/2018,-0.082885714,0.085714286,0.791285714,0.123142857,1,0,0,1,0,0,0,1,0
3,6/30/2018,0.318966667,0,0.915,0.085,1,0.4588,0.044,0.863,0.092,-0.34,0.706,0.294,0
8,6/30/2018,0.1705375,0.041875,0.87375,0.08425,1,0.9042,0.062,0.772,0.167,0.5106,0,0.602,0.398
1,6/29/2018,-0.2732,0.412,0.588,0,1,0.2411,0,0.836,0.164,0.2924,0,0.647,0.353
41,6/29/2018,0.0223625,0.104275,0.802025,0.093725,1,0.8102,0.059,0.804,0.137,-0.296,0.18,0.82,0
1,6/29/2018,0.3595,0,0.737,0.263,1,0,0,0,0,0,0,1,0
0,6/29/2018,0,0,0,0,1,0.8814,0,0.698,0.302,0,0,1,0
15,6/28/2018,-0.06368,0.080866667,0.806933333,0.1122,1,-0.4576,0.143,0.857,0,0,0,1,0
3,6/28/2018,0.430566667,0.007333333,0.904666667,0.088,1,0,0,0,0,0.8442,0.059,0.623,0.317
1,6/28/2018,0,0,1,0,1,0.784,0,0.717,0.283,0,0,1,0
0,6/28/2018,0,0,0,0,1,0,0,0,0,0.8442,0.061,0.612,0.327
34,6/28/2018,0.356817241,0.098862069,0.734482759,0.166689655,1,0.4404,0,0.818,0.182,0,0,1,0
0,6/28/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
0,6/28/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
0,6/28/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
0,6/28/2018,0,0,0,0,1,0,0,0,0,-0.1531,0.267,0.517,0.216
1,6/27/2018,0.2716,0.094,0.766,0.14,1,0.9709,0.009,0.841,0.15,0.5994,0,0.88,0.12
1,6/27/2018,0.079,0.144,0.694,0.162,1,0,0,0,0,0,0,1,0
14,6/27/2018,-0.076392308,0.068461538,0.810076923,0.044692308,1,-0.9654,0.131,0.83,0.039,-0.0258,0.224,0.561,0.215
0,6/26/2018,0,0,0,0,1,0.7096,0,0.844,0.156,0,0,1,0
0,6/26/2018,0,0,0,0,1,0.8934,0.011,0.895,0.094,0,0,1,0
0,6/26/2018,0,0,0,0,1,0.902,0,0.387,0.613,0,0,1,0
7,6/26/2018,0.023628571,0.133857143,0.630571429,0.235571429,1,0,0,0,0,0,0,1,0
0,6/26/2018,0,0,0,0,1,0.636,0,0.724,0.276,0,0,1,0
18,6/25/2018,0.15506875,0.047125,0.6846875,0.2055625,1,0.4767,0,0.773,0.227,0.4019,0,0.597,0.403
0,6/25/2018,0,0,0,0,1,0,0,0,0,0.3612,0,0.889,0.111
85,6/24/2018,0.054524658,0.088616438,0.782780822,0.128575342,1,-0.3818,0.089,0.835,0.077,0.3612,0,0.615,0.385
1,6/24/2018,0,0,0,0,1,0,0,0,0,0.3818,0,0.894,0.106
0,6/24/2018,0,0,0,0,1,0,0,1,0,-0.6486,0.381,0.619,0
29,6/24/2018,0.230347826,0.089173913,0.75773913,0.153043478,1,0.8654,0.072,0.726,0.202,0.2716,0,0.811,0.189
35,6/24/2018,0.178284375,0.040875,0.82484375,0.13425,1,0.5719,0,0.965,0.035,0,0,1,0
1,6/24/2018,0.4404,0,0.508,0.492,1,0,0,0,0,0,0,1,0
36,6/23/2018,0.049651724,0.075758621,0.843241379,0.081034483,1,-0.8782,0.126,0.8,0.074,0.296,0.347,0.139,0.514
9,6/23/2018,0.2527,0.021777778,0.768111111,0.099111111,1,0.69,0,0.908,0.092,0,0,1,0
1,6/23/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
8,6/23/2018,-0.007485714,0.054285714,0.836857143,0.108857143,1,0.0516,0.1,0.792,0.108,-0.25,1,0,0
0,6/22/2018,0,0,0,0,1,0,0,1,0,-0.2846,0.152,0.848,0
0,6/22/2018,0,0,0,0,1,0.3382,0.039,0.878,0.082,0.34,0.159,0.507,0.333
16,6/22/2018,0.024485714,0.1025,0.764571429,0.0615,1,0.8011,0,0.854,0.146,0,0,1,0
11,6/22/2018,0.65948,0.0436,0.81,0.1462,1,0.8402,0,0.809,0.191,0.4019,0,0.597,0.403
4,6/22/2018,0.246075,0.07425,0.77675,0.149,1,0.9903,0.005,0.839,0.156,0,0,1,0
3,6/22/2018,-0.0172,0.063333333,0.878,0.058666667,1,0.9595,0,0.768,0.232,0,0,1,0
0,6/22/2018,0,0,0,0,1,0,0,1,0,0,0,1,0
0,6/21/2018,0,0,0,0,1,0,0,1,0,0,0,1,0
70,6/21/2018,0.03279661,0.066322034,0.808220339,0.125457627,1,0.2263,0,0.884,0.116,0.1613,0.188,0.583,0.229
2,6/21/2018,0,0,1,0,1,-0.0398,0.096,0.791,0.113,0.7351,0,0.659,0.341
0,6/21/2018,0,0,0,0,1,0,0,1,0,0.0516,0.114,0.747,0.139
9,6/21/2018,0.09505,0.01525,0.79625,0.0635,1,0.5714,0,0.911,0.089,0.2023,0,0.625,0.375
1,6/21/2018,0.4131,0.051,0.819,0.13,1,-0.2263,0.058,0.942,0,0,0,1,0
0,6/20/2018,0,0,0,0,1,0,0,1,0,-0.802,0.275,0.725,0
17,6/20/2018,0.306041667,0.0195,0.661333333,0.1525,1,0.4314,0.038,0.897,0.065,0,0,1,0
44,6/20/2018,0.216122222,0.014916667,0.73725,0.192277778,1,0,0,0,0,0,0,1,0
0,6/20/2018,0,0,0,0,1,0,0,0,0,-0.296,0.355,0.645,0
7,6/20/2018,-0.2279,0.107142857,0.826,0.066714286,1,0.3612,0,0.828,0.172,0.3612,0,0.444,0.556
0,6/20/2018,0,0,0,0,1,0.9922,0.008,0.87,0.122,0.4019,0,0.87,0.13
6,6/20/2018,0.2305,0.083333333,0.8125,0.104166667,1,0.5859,0.167,0.139,0.694,0.34,0,0.676,0.324
3,6/20/2018,-0.148,0.5,0.5,0,1,0,0,0,0,0.7171,0,0.685,0.315
2,6/20/2018,0.526,0,0.757,0.243,1,0.4939,0,0.911,0.089,0.128,0,0.842,0.158
15,6/19/2018,0.481416667,0.010916667,0.807833333,0.181333333,1,0,0,0,0,0.8854,0,0.658,0.342
1,6/19/2018,0.3182,0,0.635,0.365,1,0.9643,0.021,0.812,0.166,0,0,1,0
0,6/19/2018,0,0,0,0,1,0,0,0,0,0,0.092,0.816,0.092
0,6/18/2018,0,0,0,0,1,0,0,1,0,0.3736,0,0.61,0.39
0,6/18/2018,0,0,0,0,1,0,0,0,0,0.3612,0,0.783,0.217
2,6/18/2018,0.37025,0,0.766,0.234,1,0,0,0,0,0.9136,0,0.542,0.458
0,6/18/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
0,6/18/2018,0,0,0,0,1,0,0,0,0,0.4374,0,0.847,0.153
0,6/18/2018,0,0,0,0,1,0,0,0,0,0.3595,0.071,0.818,0.111
18,6/17/2018,-0.00624,0.073466667,0.8706,0.055866667,1,0,0,1,0,0,0,1,0
12,6/17/2018,-0.162736364,0.130636364,0.827545455,0.041727273,1,0.5719,0.058,0.78,0.162,-0.4278,0.415,0.585,0
15,6/17/2018,-0.00614,0.041466667,0.8746,0.083933333,1,0.7764,0,0.834,0.166,0,0,1,0
10,6/17/2018,0.05651,0.1918,0.6655,0.1427,1,0.7211,0,0.793,0.207,0.5106,0,0.476,0.524
0,6/17/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
9,6/17/2018,0.169677778,0,0.840111111,0.159888889,1,0,0,1,0,0,0,1,0
0,6/17/2018,0,0,0,0,1,0,0,0,0,0.6351,0,0.776,0.224
37,6/17/2018,0.0897875,0.05,0.8519375,0.0980625,1,0,0,0,0,0,0,1,0
8,6/16/2018,0.530671429,0,0.793714286,0.206285714,1,0,0,1,0,0,0,1,0
0,6/16/2018,0,0,0,0,1,0,0,1,0,0,0,1,0
0,6/15/2018,0,0,0,0,1,0,0,0,0,0.2714,0,0.657,0.343
1,6/15/2018,0,0,1,0,1,0.5976,0.035,0.876,0.089,0,0,1,0
11,6/15/2018,0.32003,0.0394,0.7935,0.1671,1,0.1926,0.035,0.919,0.046,0,0,1,0
11,6/14/2018,0.521772727,0.020181818,0.762272727,0.217454545,1,-0.9231,0.115,0.847,0.038,0.7783,0,0.746,0.254
0,6/14/2018,0,0,0,0,1,0,0,0,0,0.3382,0.058,0.827,0.115
1,6/14/2018,0,0,1,0,1,0,0,0,0,-0.2584,0.289,0.711,0
2,6/14/2018,0.5399,0,0.6655,0.3345,1,0,0,0,0,0.7964,0,0.738,0.262
0,6/14/2018,0,0,0,0,1,0,0,0,0,0.6249,0,0.549,0.451
10,6/14/2018,0.14121,0.0473,0.6975,0.1552,1,0.3817,0.084,0.796,0.119,0.4404,0,0.508,0.492
2,6/14/2018,0.0225,0.128,0.372,0.5,1,0,0,0,0,0,0,1,0
0,6/13/2018,0,0,0,0,1,0.9953,0.018,0.818,0.164,0,0,1,0
12,6/13/2018,0.12406,0.0723,0.8263,0.1014,1,-0.9115,0.175,0.768,0.058,0,0,1,0
1,6/13/2018,0.3182,0,0.465,0.535,1,0,0,1,0,-0.3182,0.277,0.723,0
1,6/13/2018,0,0,1,0,1,0.515,0.052,0.798,0.15,0.68,0,0.518,0.482
0,6/13/2018,0,0,0,0,1,0,0,1,0,0,0,1,0
19,6/13/2018,0.097588889,0.081611111,0.8195,0.098777778,1,-0.7822,0.152,0.848,0,0,0,1,0
6,6/13/2018,-0.00814,0.0368,0.8966,0.0666,1,-0.8591,0.204,0.758,0.038,0,0,1,0
2,6/13/2018,0.6608,0.03,0.7155,0.2545,1,0,0,0,0,0.6767,0,0.791,0.209
36,6/13/2018,0.096555882,0.058676471,0.807117647,0.104823529,1,0.4927,0,0.873,0.127,0.5093,0,0.837,0.163
1,6/13/2018,0,0,1,0,1,-0.7015,0.134,0.764,0.102,0,0,1,0
0,6/12/2018,0,0,0,0,1,0,0,1,0,0,0,1,0
0,6/12/2018,0,0,0,0,1,0,0,0,0,0.7845,0,0.615,0.385
0,6/12/2018,0,0,0,0,1,0,0,0,0,-0.4019,0.213,0.787,0
7,6/12/2018,0.1601,0.030714286,0.909428571,0.06,1,0.8126,0,0.88,0.12,0,0,1,0
0,6/12/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
6,6/12/2018,-0.010833333,0.111,0.730833333,0.158333333,1,0.6908,0,0.872,0.128,-0.2023,0.294,0.476,0.23
14,6/12/2018,0.069783333,0.028083333,0.917833333,0.054166667,1,0.0258,0.07,0.858,0.072,0,0,1,0
2,6/11/2018,0.58945,0,0.488,0.512,1,0.7506,0.019,0.87,0.112,0,0,1,0
5,6/11/2018,0.15805,0.0875,0.8335,0.079,1,0,0,0,0,0.63,0,0.854,0.146
0,6/11/2018,0,0,0,0,1,0,0,0,0,0.6249,0,0.785,0.215
59,6/11/2018,0.247459322,0.022457627,0.803271186,0.174271186,1,0.4173,0,0.96,0.04,0.5106,0,0.602,0.398
11,6/11/2018,0.0456125,0.0275,0.841875,0.130625,1,0,0,0,0,0.4588,0,0.75,0.25
3,6/11/2018,-0.0453,0.181666667,0.485,0.333333333,1,0.4106,0.128,0.777,0.095,0.743,0,0.442,0.558
6,6/11/2018,0.313033333,0.035666667,0.74,0.2245,1,0,0,1,0,0,0,1,0
0,6/11/2018,0,0,0,0,1,0,0,1,0,0,0,1,0
0,6/11/2018,0,0,0,0,1,0.8479,0.017,0.869,0.114,0.3818,0,0.698,0.302
6,6/11/2018,0.181483333,0.115,0.622,0.263,1,0.807,0,0.673,0.327,0.1695,0,0.808,0.192
17,6/11/2018,0.24503125,0.063,0.77675,0.1601875,1,0.63,0,0.926,0.074,0.4927,0,0.61,0.39
10,6/10/2018,0.220944444,0.067888889,0.655666667,0.276333333,1,0,0,0,0,0.7783,0,0.473,0.527
5,6/10/2018,0.695966667,0.063333333,0.528666667,0.408333333,1,0.8705,0.066,0.761,0.173,0,0,1,0
1,6/10/2018,0.2481,0,0.501,0.499,1,0.9622,0,0.608,0.392,0.3182,0.247,0.353,0.4
0,6/10/2018,0,0,0,0,1,0.9713,0,0.908,0.092,0.6514,0,0.675,0.325
23,6/10/2018,0.332538095,0.029190476,0.837,0.133809524,1,0,0,1,0,0,0,1,0
37,6/10/2018,-0.019291304,0.106652174,0.735956522,0.114,1,-0.2732,0.296,0.704,0,0,0,1,0
3,6/10/2018,0.299333333,0.015333333,0.857333333,0.127333333,1,-0.2846,0.046,0.934,0.02,0,0,1,0
0,6/10/2018,0,0,0,0,1,0,0,1,0,0,0,1,0
20,6/10/2018,0.125393333,0.0526,0.8512,0.096133333,1,-0.552,0.067,0.899,0.034,-0.4215,0.412,0.588,0
5,6/10/2018,0.20378,0.013,0.9218,0.0652,1,0.872,0.035,0.754,0.21,0,0,1,0
4,6/10/2018,-0.0749,0.066333333,0.885,0.048333333,1,0,0,0,0,0.4588,0,0.727,0.273
22,6/10/2018,0.151604545,0.054772727,0.756363636,0.188863636,1,0.9731,0,0.698,0.302,0,0,1,0
0,6/10/2018,0,0,0,0,1,0,0,1,0,0,0,1,0
6,6/10/2018,0.06096,0.0556,0.8354,0.1088,1,0.4404,0,0.719,0.281,0,0,1,0
3,6/10/2018,0.109266667,0.043666667,0.792,0.164666667,1,0.3818,0,0.714,0.286,0.5574,0,0.753,0.247
5,6/9/2018,0.225575,0.049,0.72575,0.22525,1,0.4215,0,0.882,0.118,0.4215,0,0.763,0.237
2,6/9/2018,-0.5574,0.474,0.526,0,1,0,0,0,0,0.4588,0,0.75,0.25
20,6/9/2018,0.128444444,0.038444444,0.803888889,0.157611111,1,0,0,0,0,0.3818,0,0.658,0.342
32,6/9/2018,0.117533333,0.052296296,0.818925926,0.128740741,1,0.975,0,0.761,0.239,0,0,1,0
3,6/9/2018,0.1204,0,0.959333333,0.040666667,1,0.4767,0,0.871,0.129,0,0,1,0
0,6/9/2018,0,0,0,0,1,0,0,0,0,0.7177,0,0.647,0.353
0,6/9/2018,0,0,0,0,1,0,0,0,0,0.0258,0.075,0.847,0.078
10,6/9/2018,0.54556,0.0064,0.6693,0.3244,1,0.9641,0.037,0.834,0.13,-0.1759,0.145,0.855,0
7,6/8/2018,0.315957143,0.073142857,0.700428571,0.226571429,1,-0.0772,0.129,0.748,0.123,-0.4767,0.608,0.392,0
8,6/8/2018,0.485842857,0,0.776428571,0.223571429,1,0,0,0,0,0.8481,0,0.662,0.338
14,6/8/2018,0.250592308,0.044615385,0.745384615,0.209923077,1,0.7269,0,0.681,0.319,0,0,1,0
3,6/7/2018,0.098666667,0.086333333,0.847666667,0.066333333,1,0.2287,0,0.909,0.091,0,0,1,0
33,6/7/2018,0.253884375,0.02784375,0.838875,0.13321875,1,0,0,0,0,0.5574,0,0.705,0.295
0,6/7/2018,0,0,0,0,1,0,0,0,0,0.4648,0,0.798,0.202
0,6/6/2018,0,0,0,0,1,0,0,1,0,0.4019,0,0.619,0.381
6,6/6/2018,-0.001666667,0.0445,0.842166667,0.113333333,1,0.7964,0,0.918,0.082,0,0,1,0
0,6/6/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
7,6/6/2018,0.394771429,0.094571429,0.523428571,0.382,1,0.969,0.01,0.816,0.173,0.4389,0,0.634,0.366
23,6/6/2018,0.279654545,0.060772727,0.755,0.184181818,1,0,0,0,0,0.9039,0,0.775,0.225
35,6/6/2018,0.0555375,0.063875,0.84184375,0.094375,1,0,0,0,0,-0.4019,0.085,0.878,0.037
0,6/5/2018,0,0,0,0,1,0,0,0,0,-0.25,0.269,0.556,0.176
10,6/5/2018,-0.1363,0.121,0.8338,0.0452,1,0,0,1,0,0,0,1,0
9,6/5/2018,-0.028544444,0.059333333,0.838888889,0.101666667,1,0.9368,0.075,0.634,0.291,-0.4278,0.205,0.795,0
0,6/5/2018,0,0,0,0,1,0,0,0,0,0,0,1,0
4,6/5/2018,0.231375,0.12825,0.485,0.38675,1,0,0,0,0,0.516,0,0.698,0.302
5,6/5/2018,0.56782,0.0436,0.722,0.2342,1,0.7579,0,0.735,0.265,0,0,1,0
0,6/5/2018,0,0,0,0,1,0,0,0,0,0.7003,0,0.633,0.367
